sample_id,geochronid,analysis_document,group_id,spot_no,grain_spot,u238_ppm,th232_ppm,th232_u238,f204_pct,u238_pb206_ratio,u238_pb206_ratio_1sigma,pb207_pb206_ratio,pb207_pb206_ratio_1sigma,u238_pb206_star_ratio,u238_pb206_star_ratio_1sigma,pb207_star_pb206_star_ratio,pb207_star_pb206_star_ratio_1sigma,u238_pb206_star_date_ma,u238_pb206_star_date_1sigma_ma,pb207_star_pb206_star_date_ma,pb207_star_pb206_star_date_1sigma_ma,disc_pct
195833,195833.1,195833.1.pdf,D,4,4.1,189,58,0.32,0.007,2.389,0.032,0.18301,0.00072,2.389,0.032,0.18295,0.00072,2254,26,2680,7,15.9
195833,195833.1,195833.1.pdf,D,47,44.1,103,125,1.26,0.026,2.355,0.035,0.18334,0.00100,2.356,0.035,0.18311,0.00102,2281,29,2681,9,14.9
195833,195833.1,195833.1.pdf,D,62,57.1,113,115,1.05,-0.011,2.393,0.035,0.18418,0.00091,2.393,0.035,0.18427,0.00091,2251,28,2692,8,16.4
195833,195833.1,195833.1.pdf,D,44,41.1,67,53,0.82,-0.014,2.063,0.033,0.18416,0.00105,2.063,0.033,0.18429,0.00105,2548,34,2692,9,5.3
195833,195833.1,195833.1.pdf,D,120,115.1,49,47,1.00,0.171,2.368,0.045,0.18635,0.00553,2.372,0.045,0.18483,0.00558,2268,37,2697,50,15.9
195833,195833.1,195833.1.pdf,D,18,16.1,66,44,0.69,-0.019,2.100,0.035,0.18488,0.00120,2.099,0.035,0.18505,0.00121,2511,35,2699,11,6.9
195833,195833.1,195833.1.pdf,D,23,21.1,53,36,0.70,0.242,2.098,0.035,0.18970,0.00117,2.103,0.035,0.18754,0.00131,2508,35,2721,11,7.8
195833,195833.1,195833.1.pdf,D,24,22.1,52,45,0.90,-0.045,2.242,0.038,0.18948,0.00160,2.241,0.038,0.18988,0.00163,2379,34,2741,14,13.2
195833,195833.1,195833.1.pdf,D,22,20.1,59,97,1.68,0.537,3.316,0.054,0.19994,0.00161,3.334,0.055,0.19516,0.00197,1691,25,2786,17,39.3
195833,195833.1,195833.1.pdf,D,20,18.1,137,109,0.82,0.041,1.950,0.027,0.20048,0.00078,1.951,0.027,0.20011,0.00079,2668,31,2827,6,5.6
201514,201514.1,201514.1.pdf,I,17,17.1,96,62,0.65,0.130,1.926,0.025,0.18515,0.00138,1.929,0.025,0.18399,0.00148,2693,29,2689,13,-0.1
201514,201514.1,201514.1.pdf,I,9,9.1,199,211,1.06,0.419,2.003,0.020,0.18811,0.00097,2.011,0.020,0.18437,0.00120,2602,22,2693,11,3.4
201514,201514.1,201514.1.pdf,I,3,3.1,164,96,0.59,0.050,1.988,0.022,0.18541,0.00112,1.989,0.022,0.18496,0.00115,2626,24,2698,10,2.7
201514,201514.1,201514.1.pdf,I,15,15.1,133,81,0.61,0.438,2.046,0.023,0.18912,0.00123,2.055,0.023,0.18521,0.00150,2556,24,2700,13,5.3
201514,201514.1,201514.1.pdf,I,7,7.1,800,78,0.10,0.010,1.953,0.015,0.18531,0.00052,1.954,0.015,0.18522,0.00052,2665,17,2700,5,1.3
201514,201514.1,201514.1.pdf,I,6,6.1,91,63,0.69,0.029,1.886,0.025,0.18576,0.00147,1.886,0.025,0.18550,0.00150,2742,30,2703,13,-1.5
201514,201514.1,201514.1.pdf,I,5,5.1,206,171,0.83,0.056,1.991,0.020,0.18628,0.00104,1.992,0.020,0.18578,0.00107,2623,22,2705,9,3.1
201514,201514.1,201514.1.pdf,I,4,4.1,189,120,0.63,0.297,1.935,0.020,0.18863,0.00105,1.941,0.020,0.18598,0.00120,2679,23,2707,11,1.0
201514,201514.1,201514.1.pdf,I,8,8.1,333,225,0.68,0.146,2.010,0.018,0.18730,0.00088,2.013,0.018,0.18600,0.00094,2600,20,2707,8,4.0
201514,201514.1,201514.1.pdf,I,1,1.1,260,189,0.73,-0.010,1.940,0.018,0.18622,0.00089,1.940,0.018,0.18632,0.00089,2680,21,2710,8,1.1
201514,201514.1,201514.1.pdf,I,10,10.1,166,114,0.69,-0.068,1.934,0.021,0.18586,0.00112,1.933,0.021,0.18646,0.00116,2688,24,2711,10,0.9
201514,201514.1,201514.1.pdf,I,14,14.1,1234,537,0.44,0.025,1.997,0.014,0.18683,0.00046,1.997,0.014,0.18661,0.00047,2617,16,2713,4,3.5
201514,201514.1,201514.1.pdf,I,11,11.1,116,73,0.63,0.023,1.994,0.024,0.18688,0.00130,1.995,0.024,0.18668,0.00132,2620,26,2713,12,3.4
201514,201514.1,201514.1.pdf,I,18,18.1,87,32,0.37,0.446,1.882,0.026,0.19089,0.00152,1.890,0.026,0.18691,0.00184,2737,31,2715,16,-0.8
201514,201514.1,201514.1.pdf,I,16,16.1,392,299,0.76,0.079,2.044,0.025,0.18766,0.00079,2.046,0.025,0.18695,0.00082,2565,26,2716,7,5.5
201514,201514.1,201514.1.pdf,I,12,12.1,212,151,0.71,0.135,2.012,0.020,0.18822,0.00103,2.015,0.020,0.18702,0.00110,2598,22,2716,10,4.3
201514,201514.1,201514.1.pdf,I,2,2.1,291,134,0.46,0.295,1.976,0.018,0.18988,0.00086,1.981,0.018,0.18725,0.00100,2634,20,2718,9,3.1
201514,201514.1,201514.1.pdf,I,13,13.1,710,278,0.39,0.012,1.918,0.019,0.18773,0.00056,1.918,0.019,0.18763,0.00057,2705,22,2722,5,0.6
201536,201536.1,201536.1.pdf,I,4,4.1,55,34,0.62,0.261,1.949,0.052,0.18379,0.00149,1.954,0.052,0.18145,0.00168,2664,58,2666,15,0.1
201536,201536.1,201536.1.pdf,I,6,6.1,33,14,0.44,0.155,1.904,0.034,0.18379,0.00323,1.907,0.034,0.18241,0.00334,2718,40,2675,30,-1.6
201536,201536.1,201536.1.pdf,I,2,2.1,96,94,0.98,0.068,1.977,0.023,0.18316,0.00118,1.978,0.023,0.18256,0.00122,2637,26,2676,11,1.5
201536,201536.1,201536.1.pdf,I,14,13.1,169,33,0.19,0.107,1.921,0.019,0.18466,0.00092,1.923,0.019,0.18371,0.00096,2699,22,2687,9,-0.5
201536,201536.1,201536.1.pdf,I,1,1.1,133,79,0.59,0.124,1.974,0.021,0.18483,0.00103,1.976,0.021,0.18372,0.00109,2640,23,2687,10,1.8
201536,201536.1,201536.1.pdf,I,5,5.1,138,40,0.29,0.081,1.957,0.021,0.18506,0.00099,1.959,0.021,0.18433,0.00103,2659,23,2692,9,1.2
201536,201536.1,201536.1.pdf,I,3,3.1,76,36,0.48,0.103,1.942,0.024,0.18537,0.00232,1.944,0.024,0.18445,0.00236,2675,28,2693,21,0.7
201536,201536.1,201536.1.pdf,I,18,17.1,79,33,0.42,0.124,1.976,0.025,0.18567,0.00128,1.978,0.025,0.18457,0.00136,2638,27,2694,12,2.1
201536,201536.1,201536.1.pdf,I,20,19.1,77,42,0.55,0.373,2.012,0.025,0.18789,0.00127,2.019,0.025,0.18457,0.00149,2593,27,2694,13,3.8
201536,201536.1,201536.1.pdf,I,13,12.1,94,71,0.76,0.071,1.999,0.035,0.18567,0.00120,2.001,0.035,0.18505,0.00124,2613,38,2699,11,3.2
201536,201536.1,201536.1.pdf,I,7,6.2,209,160,0.77,0.215,1.932,0.019,0.18702,0.00134,1.936,0.019,0.18511,0.00139,2684,22,2699,12,0.6
201536,201536.1,201536.1.pdf,I,17,16.1,134,109,0.82,0.036,1.950,0.030,0.18613,0.00102,1.950,0.030,0.18580,0.00103,2668,34,2705,9,1.4
201536,201536.1,201536.1.pdf,I,16,15.1,93,53,0.57,-0.072,1.912,0.023,0.18554,0.00121,1.911,0.023,0.18618,0.00125,2713,27,2709,11,-0.2
201536,201536.1,201536.1.pdf,I,10,9.1,179,115,0.64,0.265,1.960,0.019,0.18868,0.00091,1.965,0.019,0.18632,0.00101,2652,22,2710,9,2.1
201536,201536.1,201536.1.pdf,I,11,10.1,107,109,1.01,0.045,1.936,0.022,0.18748,0.00174,1.937,0.022,0.18708,0.00176,2683,25,2717,15,1.2
201536,201536.1,201536.1.pdf,I,19,18.1,82,55,0.67,-0.021,1.989,0.024,0.18707,0.00131,1.989,0.024,0.18726,0.00132,2626,27,2718,12,3.4
201536,201536.1,201536.1.pdf,X,12,11.1,62,60,0.97,0.000,1.937,0.026,0.18961,0.00162,1.937,0.026,0.18961,0.00162,2683,30,2739,14,2.0
201536,201536.1,201536.1.pdf,X,8,7.1,264,190,0.72,0.157,1.892,0.017,0.19813,0.00082,1.895,0.017,0.19674,0.00087,2731,21,2799,7,2.4
201536,201536.1,201536.1.pdf,X,21,20.1,166,130,0.78,0.078,1.873,0.018,0.19837,0.00092,1.874,0.018,0.19768,0.00094,2757,23,2807,8,1.8
201536,201536.1,201536.1.pdf,D,9,8.1,22,14,0.61,2.994,3.584,0.073,0.21337,0.00328,3.695,0.078,0.18673,0.00647,1544,29,2714,57,43.1
201536,201536.1,201536.1.pdf,D,15,14.1,107,43,0.40,0.739,1.867,0.021,0.21859,0.00123,1.880,0.021,0.21203,0.00160,2749,26,2921,12,5.9
203733,203733.1,203733.1.pdf,P,15,6.2,439,554,1.26,0.027,2.091,0.038,0.17688,0.00185,2.091,0.038,0.17664,0.00186,2519,38,2622,17,3.9
203733,203733.1,203733.1.pdf,P,4,4.1,282,260,0.92,0.099,2.115,0.023,0.17761,0.00133,2.117,0.024,0.17673,0.00138,2494,23,2622,13,4.9
203733,203733.1,203733.1.pdf,I,3,3.1,360,401,1.12,-0.012,2.038,0.021,0.18174,0.00122,2.038,0.021,0.18185,0.00122,2574,23,2670,11,3.6
203733,203733.1,203733.1.pdf,I,13,1.2,288,170,0.59,0.020,2.025,0.025,0.18214,0.00121,2.025,0.025,0.18196,0.00122,2587,27,2671,11,3.1
203733,203733.1,203733.1.pdf,I,2,2.1,283,180,0.64,0.128,2.005,0.023,0.18320,0.00129,2.008,0.023,0.18206,0.00134,2605,24,2672,12,2.5
203733,203733.1,203733.1.pdf,I,1,1.1,204,118,0.58,0.132,2.044,0.025,0.18437,0.00147,2.047,0.025,0.18319,0.00154,2565,26,2682,14,4.4
203733,203733.1,203733.1.pdf,D,9,9.1,616,1239,2.01,0.193,3.156,0.031,0.13451,0.00076,3.162,0.031,0.13281,0.00088,1772,16,2135,12,17.0
203733,203733.1,203733.1.pdf,D,12,4.2,773,1442,1.87,0.146,2.802,0.059,0.13646,0.00294,2.806,0.059,0.13516,0.00296,1965,36,2166,38,9.3
203733,203733.1,203733.1.pdf,D,11,11.1,627,510,0.81,0.172,2.885,0.234,0.14569,0.00858,2.890,0.234,0.14417,0.00860,1915,134,2278,103,15.9
203733,203733.1,203733.1.pdf,D,8,8.1,664,384,0.58,0.082,2.525,0.033,0.15384,0.00158,2.527,0.033,0.15311,0.00159,2150,24,2381,18,9.7
203733,203733.1,203733.1.pdf,D,10,10.1,525,257,0.49,0.084,2.397,0.024,0.15672,0.00079,2.399,0.024,0.15597,0.00083,2246,19,2412,9,6.9
203733,203733.1,203733.1.pdf,D,7,7.1,644,816,1.27,0.014,2.343,0.021,0.15864,0.00100,2.343,0.021,0.15851,0.00101,2292,18,2440,11,6.1
203733,203733.1,203733.1.pdf,D,6,6.1,370,627,1.69,-0.033,2.295,0.023,0.16176,0.00112,2.294,0.023,0.16205,0.00113,2332,20,2477,12,5.9
203733,203733.1,203733.1.pdf,D,17,1.3,435,438,1.01,-0.058,2.232,0.025,0.17260,0.00176,2.230,0.025,0.17312,0.00177,2388,22,2588,17,7.7
203733,203733.1,203733.1.pdf,D,14,2.2,352,304,0.87,0.081,2.395,0.028,0.17655,0.00120,2.397,0.028,0.17583,0.00126,2248,22,2614,12,14.0
203733,203733.1,203733.1.pdf,D,5,5.1,342,244,0.71,0.068,2.170,0.023,0.17730,0.00124,2.172,0.023,0.17669,0.00127,2442,22,2622,12,6.9
203733,203733.1,203733.1.pdf,D,16,3.2,237,253,1.07,0.095,2.109,0.042,0.17987,0.00130,2.111,0.042,0.17903,0.00137,2500,42,2644,13,5.4
203733,203733.1,203733.1.pdf,D,18,3.3,176,89,0.51,0.115,2.165,0.032,0.18064,0.00166,2.168,0.032,0.17961,0.00176,2445,30,2649,16,7.7
203735,203735.1,203735.1.pdf,I,8,8.1,147,88,0.60,0.094,2.004,0.028,0.18457,0.00170,2.006,0.028,0.18373,0.00177,2608,30,2687,16,2.9
203735,203735.1,203735.1.pdf,I,5,5.1,112,22,0.20,0.000,2.027,0.030,0.18381,0.00194,2.027,0.030,0.18381,0.00194,2585,32,2688,17,3.8
203735,203735.1,203735.1.pdf,I,11,11.1,98,80,0.82,0.056,1.995,0.036,0.18505,0.00204,1.996,0.036,0.18455,0.00210,2618,39,2694,19,2.8
203735,203735.1,203735.1.pdf,I,7,7.1,134,85,0.64,-0.033,2.000,0.029,0.18481,0.00176,1.999,0.029,0.18510,0.00178,2615,31,2699,16,3.1
203735,203735.1,203735.1.pdf,I,15,9.2,176,177,1.01,0.848,2.059,0.030,0.19315,0.00162,2.077,0.031,0.18558,0.00222,2534,31,2703,20,6.3
203735,203735.1,203735.1.pdf,I,17,11.3,76,39,0.51,-0.172,1.912,0.042,0.18411,0.00250,1.909,0.042,0.18564,0.00272,2715,49,2704,24,-0.4
203735,203735.1,203735.1.pdf,I,10,10.1,209,100,0.48,0.492,1.963,0.026,0.19052,0.00349,1.973,0.027,0.18613,0.00365,2644,29,2708,32,2.4
203735,203735.1,203735.1.pdf,I,1,1.1,88,42,0.47,-0.320,1.939,0.064,0.18454,0.00199,1.933,0.063,0.18740,0.00226,2688,72,2719,20,1.2
203735,203735.1,203735.1.pdf,P,4,4.1,125,71,0.57,0.375,2.033,0.029,0.18195,0.00173,2.041,0.029,0.17859,0.00201,2571,31,2640,19,2.6
203735,203735.1,203735.1.pdf,P,3,3.1,90,41,0.46,0.230,1.908,0.031,0.18082,0.00197,1.913,0.032,0.17876,0.00218,2711,37,2641,20,-2.6
203735,203735.1,203735.1.pdf,P,12,12.1,82,66,0.81,0.068,1.995,0.039,0.17947,0.00218,1.996,0.039,0.17886,0.00227,2618,43,2642,21,0.9
203735,203735.1,203735.1.pdf,P,14,7.2,127,71,0.56,0.178,1.972,0.033,0.18125,0.00178,1.976,0.033,0.17967,0.00195,2640,36,2650,18,0.4
203735,203735.1,203735.1.pdf,P,13,11.2,63,47,0.74,-0.103,1.915,0.045,0.17881,0.00267,1.913,0.045,0.17973,0.00282,2710,53,2650,26,-2.3
203735,203735.1,203735.1.pdf,P,16,1.2,102,60,0.59,0.115,1.999,0.070,0.18148,0.00201,2.001,0.070,0.18045,0.00214,2613,75,2657,20,1.7
203735,203735.1,203735.1.pdf,P,6,6.1,197,138,0.70,0.023,1.940,0.024,0.18078,0.00149,1.941,0.024,0.18057,0.00150,2679,27,2658,14,-0.8
203735,203735.1,203735.1.pdf,P,2,2.1,189,147,0.78,0.195,2.092,0.042,0.18348,0.00148,2.096,0.042,0.18174,0.00159,2514,42,2669,15,5.8
203735,203735.1,203735.1.pdf,D,9,9.1,240,413,1.72,0.384,2.707,0.089,0.19092,0.00143,2.718,0.090,0.18749,0.00169,2020,57,2720,15,25.8
203736,203736.1,203736.1.pdf,I,20,18.1,14,0,0.01,0.849,1.877,0.085,0.18559,0.00553,1.893,0.086,0.17801,0.00777,2734,102,2634,73,-3.8
203736,203736.1,203736.1.pdf,I,15,6.2,106,44,0.41,0.000,2.017,0.036,0.18011,0.00193,2.017,0.036,0.18011,0.00193,2596,38,2654,18,2.2
203736,203736.1,203736.1.pdf,I,22,20.1,104,92,0.89,0.044,1.854,0.031,0.18066,0.00175,1.855,0.031,0.18028,0.00179,2780,38,2655,16,-4.7
203736,203736.1,203736.1.pdf,I,16,5.2,42,17,0.41,-0.136,1.945,0.055,0.17955,0.00324,1.942,0.055,0.18076,0.00345,2677,62,2660,32,-0.7
203736,203736.1,203736.1.pdf,I,5,5.1,263,54,0.21,-0.065,2.015,0.023,0.18061,0.00132,2.013,0.023,0.18120,0.00135,2600,24,2664,12,2.4
203736,203736.1,203736.1.pdf,I,11,11.1,329,76,0.23,-0.016,2.024,0.024,0.18111,0.00111,2.023,0.024,0.18126,0.00112,2589,25,2664,10,2.8
203736,203736.1,203736.1.pdf,I,12,12.1,183,96,0.53,0.030,1.995,0.029,0.18296,0.00149,1.995,0.029,0.18270,0.00152,2619,31,2678,14,2.2
203736,203736.1,203736.1.pdf,I,6,6.1,62,27,0.44,0.216,1.911,0.038,0.18479,0.00240,1.915,0.038,0.18286,0.00265,2708,44,2679,24,-1.1
203736,203736.1,203736.1.pdf,I,17,15.1,78,29,0.38,-0.119,1.926,0.059,0.18236,0.00208,1.924,0.059,0.18342,0.00221,2698,68,2684,20,-0.5
203736,203736.1,203736.1.pdf,I,26,24.1,120,91,0.76,-0.130,2.013,0.033,0.18241,0.00177,2.010,0.033,0.18357,0.00189,2603,35,2685,17,3.1
203736,203736.1,203736.1.pdf,I,23,21.1,139,34,0.24,-0.075,2.039,0.031,0.18304,0.00165,2.038,0.031,0.18371,0.00171,2574,33,2687,15,4.2
203736,203736.1,203736.1.pdf,I,2,2.1,126,30,0.24,0.059,2.039,0.029,0.18428,0.00176,2.040,0.029,0.18375,0.00180,2572,30,2687,16,4.3
203736,203736.1,203736.1.pdf,I,3,3.1,24,24,1.01,-0.545,1.873,0.057,0.17963,0.00367,1.863,0.057,0.18451,0.00460,2770,69,2694,41,-2.8
203736,203736.1,203736.1.pdf,I,13,13.1,208,179,0.86,0.026,1.976,0.027,0.18505,0.00139,1.977,0.027,0.18482,0.00141,2639,30,2697,13,2.1
203736,203736.1,203736.1.pdf,I,14,14.1,57,25,0.43,0.000,2.027,0.046,0.18508,0.00259,2.027,0.046,0.18508,0.00259,2585,48,2699,23,4.2
203736,203736.1,203736.1.pdf,I,24,22.1,126,32,0.26,-0.209,1.945,0.031,0.18411,0.00176,1.941,0.031,0.18597,0.00194,2678,36,2707,17,1.1
203736,203736.1,203736.1.pdf,I,18,16.1,82,40,0.49,-0.111,1.975,0.036,0.18508,0.00203,1.973,0.036,0.18607,0.00215,2644,40,2708,19,2.4
203736,203736.1,203736.1.pdf,I,9,9.1,64,53,0.83,-0.170,1.985,0.043,0.18486,0.00249,1.982,0.043,0.18638,0.00271,2634,47,2711,24,2.8
203736,203736.1,203736.1.pdf,X,8,8.1,90,44,0.49,-0.464,1.867,0.032,0.19309,0.00206,1.858,0.032,0.19725,0.00243,2776,39,2804,20,1.0
203736,203736.1,203736.1.pdf,P,1,1.1,274,82,0.30,-0.030,2.107,0.023,0.17783,0.00129,2.106,0.023,0.17810,0.00130,2504,23,2635,12,5.0
203736,203736.1,203736.1.pdf,P,4,4.1,372,93,0.25,0.058,2.031,0.021,0.17899,0.00119,2.032,0.021,0.17847,0.00122,2580,22,2639,11,2.2
203736,203736.1,203736.1.pdf,P,28,26.1,1359,925,0.68,0.033,2.039,0.018,0.18072,0.00053,2.039,0.018,0.18043,0.00054,2572,19,2657,5,3.2
203736,203736.1,203736.1.pdf,D,27,25.1,945,430,0.46,0.060,2.248,0.030,0.16915,0.00067,2.249,0.030,0.16861,0.00069,2371,27,2544,7,6.8
203736,203736.1,203736.1.pdf,D,7,7.1,368,73,0.20,0.131,2.272,0.023,0.17708,0.00122,2.275,0.023,0.17592,0.00128,2348,20,2615,12,10.2
203736,203736.1,203736.1.pdf,D,10,10.1,600,267,0.44,0.074,2.118,0.021,0.17892,0.00078,2.120,0.021,0.17826,0.00081,2491,20,2637,8,5.5
203736,203736.1,203736.1.pdf,D,21,19.1,190,90,0.47,-0.146,2.073,0.030,0.18244,0.00148,2.070,0.030,0.18374,0.00159,2540,30,2687,14,5.5
203736,203736.1,203736.1.pdf,D,25,23.1,125,42,0.34,-0.043,2.147,0.097,0.18392,0.00177,2.146,0.097,0.18430,0.00181,2466,93,2692,16,8.4
203736,203736.1,203736.1.pdf,D,19,17.1,33,4,0.13,-0.144,2.067,0.057,0.18787,0.00329,2.064,0.057,0.18916,0.00353,2547,58,2735,31,6.9
203738,203738.1,203738.1.pdf,I,13,13.1,313,343,1.10,0.018,2.018,0.024,0.17939,0.00115,2.019,0.024,0.17923,0.00116,2594,26,2646,11,2.0
203738,203738.1,203738.1.pdf,I,1,1.1,452,667,1.48,0.025,2.028,0.020,0.17976,0.00148,2.029,0.020,0.17954,0.00149,2583,22,2649,14,2.5
203738,203738.1,203738.1.pdf,I,19,12.2,281,300,1.07,0.055,2.007,0.024,0.18073,0.00115,2.008,0.025,0.18024,0.00118,2605,27,2655,11,1.9
203738,203738.1,203738.1.pdf,I,28,7.2,192,114,0.60,0.000,2.017,0.028,0.18107,0.00145,2.017,0.028,0.18107,0.00145,2595,30,2663,13,2.5
203738,203738.1,203738.1.pdf,I,2,2.1,243,319,1.31,0.000,2.060,0.048,0.18131,0.00136,2.060,0.048,0.18131,0.00136,2551,49,2665,12,4.3
203738,203738.1,203738.1.pdf,I,4,4.1,262,321,1.23,-0.032,2.038,0.025,0.18119,0.00133,2.037,0.025,0.18148,0.00134,2575,26,2666,12,3.4
203738,203738.1,203738.1.pdf,I,7,7.1,156,91,0.58,-0.126,2.056,0.030,0.18103,0.00150,2.053,0.030,0.18216,0.00160,2558,31,2673,15,4.3
203738,203738.1,203738.1.pdf,I,16,2.2,141,132,0.94,0.086,2.003,0.032,0.18317,0.00176,2.005,0.032,0.18240,0.00185,2609,35,2675,17,2.5
203738,203738.1,203738.1.pdf,I,15,1.2,335,395,1.18,-0.049,2.047,0.024,0.18236,0.00110,2.046,0.024,0.18279,0.00112,2565,25,2678,10,4.2
203738,203738.1,203738.1.pdf,P,9,9.1,197,186,0.94,0.024,2.144,0.028,0.17284,0.00127,2.144,0.028,0.17262,0.00129,2468,27,2583,12,4.5
203738,203738.1,203738.1.pdf,P,17,4.2,275,269,0.98,0.042,2.147,0.027,0.17326,0.00120,2.148,0.027,0.17288,0.00123,2464,26,2586,12,4.7
203738,203738.1,203738.1.pdf,P,24,17.1,728,1129,1.55,0.109,2.585,0.047,0.13964,0.00156,2.588,0.047,0.13868,0.00159,2106,33,2211,20,4.7
203738,203738.1,203738.1.pdf,P,20,14.2,570,667,1.17,0.185,2.509,0.068,0.14385,0.00237,2.514,0.068,0.14221,0.00242,2159,50,2254,29,4.2
203738,203738.1,203738.1.pdf,D,22,15.2,493,550,1.12,0.129,3.184,0.087,0.14918,0.00186,3.188,0.087,0.14804,0.00190,1759,42,2323,22,24.3
203738,203738.1,203738.1.pdf,D,21,15.1,417,580,1.39,0.156,2.428,0.025,0.16358,0.00144,2.431,0.025,0.16218,0.00149,2221,20,2479,16,10.4
203738,203738.1,203738.1.pdf,D,11,11.1,416,343,0.83,0.108,2.232,0.024,0.16744,0.00094,2.234,0.024,0.16648,0.00100,2385,22,2523,10,5.5
203738,203738.1,203738.1.pdf,D,5,5.1,330,385,1.17,0.051,2.328,0.037,0.16744,0.00119,2.329,0.037,0.16699,0.00121,2303,31,2528,12,8.9
203738,203738.1,203738.1.pdf,D,29,8.2,367,312,0.85,0.057,2.262,0.027,0.17204,0.00115,2.263,0.027,0.17153,0.00119,2359,24,2573,12,8.3
203738,203738.1,203738.1.pdf,D,18,11.2,362,319,0.88,0.200,2.314,0.027,0.17530,0.00114,2.319,0.027,0.17351,0.00126,2311,23,2592,12,10.8
203738,203738.1,203738.1.pdf,D,25,18.1,467,520,1.11,0.167,2.168,0.024,0.17585,0.00097,2.171,0.024,0.17436,0.00105,2442,23,2600,10,6.1
203738,203738.1,203738.1.pdf,D,3,3.1,171,93,0.54,0.048,2.164,0.027,0.17566,0.00149,2.165,0.027,0.17522,0.00152,2448,26,2608,14,6.1
203738,203738.1,203738.1.pdf,D,23,16.1,274,269,0.98,-0.037,2.200,0.026,0.17554,0.00113,2.199,0.026,0.17587,0.00116,2416,24,2614,11,7.6
203738,203738.1,203738.1.pdf,D,8,8.1,360,347,0.96,0.056,2.206,0.024,0.17742,0.00099,2.207,0.024,0.17692,0.00102,2409,22,2624,10,8.2
203738,203738.1,203738.1.pdf,D,6,6.1,337,330,0.98,0.000,2.219,0.024,0.17705,0.00125,2.219,0.024,0.17705,0.00125,2398,21,2625,12,8.7
203738,203738.1,203738.1.pdf,D,14,14.1,259,203,0.78,0.181,2.390,0.030,0.17938,0.00135,2.394,0.030,0.17777,0.00148,2250,24,2632,14,14.5
203738,203738.1,203738.1.pdf,D,10,10.1,218,176,0.81,0.056,2.236,0.029,0.17873,0.00140,2.237,0.029,0.17824,0.00145,2382,27,2637,13,9.7
203738,203738.1,203738.1.pdf,D,12,12.1,237,224,0.95,0.135,2.174,0.028,0.18042,0.00140,2.177,0.028,0.17922,0.00150,2437,27,2646,14,7.9
203738,203738.1,203738.1.pdf,D,26,19.1,315,373,1.18,0.038,2.213,0.039,0.17959,0.00119,2.214,0.039,0.17925,0.00122,2403,35,2646,11,9.2
203738,203738.1,203738.1.pdf,D,27,2.3,146,135,0.93,0.036,2.097,0.030,0.18114,0.00161,2.098,0.030,0.18082,0.00164,2513,31,2660,15,5.5
203739,203739.1,203739.1.pdf,I,20,8.2,262,129,0.49,-0.044,2.009,0.062,0.18164,0.00314,2.008,0.062,0.18203,0.00315,2606,67,2672,29,2.5
203739,203739.1,203739.1.pdf,I,15,10.2,232,135,0.58,-0.025,2.014,0.123,0.18192,0.00138,2.013,0.123,0.18214,0.00140,2600,131,2673,13,2.7
203739,203739.1,203739.1.pdf,I,14,14.1,343,170,0.49,0.048,1.968,0.023,0.18353,0.00109,1.969,0.023,0.18310,0.00112,2648,26,2681,10,1.2
203739,203739.1,203739.1.pdf,I,10,10.1,123,50,0.40,0.000,1.945,0.032,0.18345,0.00177,1.945,0.032,0.18345,0.00177,2675,36,2684,16,0.4
203739,203739.1,203739.1.pdf,I,19,7.2,304,132,0.43,0.080,1.966,0.040,0.18474,0.00110,1.967,0.040,0.18402,0.00114,2649,44,2690,10,1.5
203739,203739.1,203739.1.pdf,I,13,13.1,268,152,0.57,0.066,1.948,0.025,0.18473,0.00129,1.950,0.025,0.18414,0.00134,2669,28,2691,12,0.8
203739,203739.1,203739.1.pdf,I,17,16.1,405,191,0.47,0.012,1.965,0.021,0.18497,0.00096,1.966,0.021,0.18486,0.00097,2651,24,2697,9,1.7
203739,203739.1,203739.1.pdf,I,2,2.1,147,55,0.37,0.028,1.947,0.027,0.18527,0.00162,1.947,0.027,0.18502,0.00164,2672,30,2698,15,1.0
203739,203739.1,203739.1.pdf,I,8,8.1,467,272,0.58,0.000,1.972,0.030,0.18519,0.00093,1.972,0.030,0.18519,0.00093,2644,33,2700,8,2.1
203739,203739.1,203739.1.pdf,I,4,4.1,457,226,0.49,0.048,1.983,0.020,0.18566,0.00115,1.984,0.020,0.18524,0.00117,2632,22,2700,10,2.5
203739,203739.1,203739.1.pdf,I,1,1.1,411,233,0.57,0.041,1.953,0.020,0.18591,0.00117,1.954,0.020,0.18555,0.00119,2664,22,2703,11,1.4
203739,203739.1,203739.1.pdf,I,5,5.1,387,210,0.54,-0.066,1.985,0.020,0.18502,0.00120,1.984,0.020,0.18562,0.00122,2631,23,2704,11,2.7
203739,203739.1,203739.1.pdf,I,7,7.1,193,90,0.47,-0.027,1.970,0.027,0.18610,0.00142,1.969,0.027,0.18634,0.00144,2647,30,2710,13,2.3
203739,203739.1,203739.1.pdf,I,18,2.2,170,68,0.40,-0.058,1.932,0.027,0.18658,0.00149,1.931,0.027,0.18710,0.00153,2690,32,2717,13,1.0
203739,203739.1,203739.1.pdf,X,6,6.1,166,79,0.48,-0.155,2.000,0.026,0.18917,0.00160,1.997,0.026,0.19055,0.00169,2617,29,2747,15,4.7
203739,203739.1,203739.1.pdf,X,12,12.1,96,35,0.37,-0.509,1.922,0.036,0.18664,0.00208,1.912,0.036,0.19118,0.00256,2712,42,2752,22,1.5
