sample_id,geochronid,analysis_document,parser_type,raw_row_text,group_id,spot_no,grain_spot,u238_ppm,th232_ppm,th232_u238,f204_pct,u238_pb206_ratio,u238_pb206_ratio_1sigma,pb207_pb206_ratio,pb207_pb206_ratio_1sigma,u238_pb206_star_ratio,u238_pb206_star_ratio_1sigma,pb207_star_pb206_star_ratio,pb207_star_pb206_star_ratio_1sigma,u238_pb206_star_date_ma,u238_pb206_star_date_1sigma_ma,pb207_star_pb206_star_date_ma,pb207_star_pb206_star_date_1sigma_ma,disc_pct
112170,112170.1,112170.1.pdf,LEGACY_FREEFORM,11.1    107    121        69      0.078       0.18697       0.00190          0.31408    0.00394    0.4981       0.0167       12.841        0.465          96    2 716   17,,,11.1,107,121,69,0.078,,,,,,,,,,,,,
112170,112170.1,112170.1.pdf,LEGACY_FREEFORM,12.1    193    106        99      0.137       0.17703       0.00128          0.13 178   0.00210    0.4544       0.0151       11.092        0.386          92    2 625   12,,,12.1,193,106,99,0.137,,,,,,,,,,,,,
112170,112170.1,112170.1.pdf,LEGACY_FREEFORM,13.1    111     66        65      0.196       0.18328       0.00176          0.16410    0.00300    0.5028       0.0169       12.706        0.458          98    2 683   16,,,13.1,111,66,65,0.196,,,,,,,,,,,,,
112170,112170.1,112170.1.pdf,LEGACY_FREEFORM,14.1    102     61        57      0.248       0.17815       0.00185          0.16787    0.00326    0.4810       0.0161       11.815        0.429          96    2 636   17,,,14.1,102,61,57,0.248,,,,,,,,,,,,,
112170,112170.1,112170.1.pdf,LEGACY_FREEFORM,15.1    153     88        85      0.373       0.17179       0.00159          0.16855    0.00295    0.4753       0.0158       11.258        0.402          97    2 575   15,,,15.1,153,88,85,0.373,,,,,,,,,,,,,
112170,112170.1,112170.1.pdf,LEGACY_FREEFORM,16.1    1 I5   109        51      0.440       0. I2508      0.00165          0.27530    0.00368    0.3603       0.0120        6.214        0.232          98    2 030   23,,,16.1,1,15,109,51,,,,,,,,,,,,,
112170,112170.1,112170.1.pdf,LEGACY_FREEFORM,17.1    102     93        40      0.684       0.1I565       0.00268          0.26224    0.00611    0.3199       0.0107        5.102        0.219          95    1890    42,,,17.1,102,93,40,0.684,,,,,,,,,,,,,
112170,112170.1,112170.1.pdf,LEGACY_FREEFORM,18.1     90     46        51      0.223       0.17795       0.00171          0.14311    0.00291    0.4905       0.0164       12.035        0.433          98    2 634   16,,,18.1,90,46,51,0.223,,,,,,,,,,,,,
112170,112170.1,112170.1.pdf,LEGACY_FREEFORM,19.1    240    3.55      109      0.344       0.1 1948      0.00116          0.37887    0.00287    0.3491       0.01 15       5.750        0.204          99     1948   17,,,19.1,240,3.55,109,0.344,,,,,,,,,,,,,
112170,112170.1,112170.1.pdf,LEGACY_FREEFORM,21.1    136     71        79      0.120       0.17753       0.00126          0.14692    0.00200    0.5055       0.0168       12.373        0.43I         I00    2 630   12,,,21.1,136,71,79,0.120,,,,,,,,,,,,,
118990,118990.1,118990.1.pdf,LEGACY_FREEFORM,1.1     82      61      5     2.298    0.05796      0.00750      0.0460     0.0006      0.367     0.048       55            290            4       528       286,,,1.1,82,61,5,2.298,,,,,,,,,,,,,
118990,118990.1,118990.1.pdf,LEGACY_FREEFORM,2.1    250      99      83    0.301    0.10789      0.00078      0.3161     0.0033      4.702     0.063      100          1770            16     1764         13,,,2.1,250,99,83,0.301,,,,,,,,,,,,,
118990,118990.1,118990.1.pdf,LEGACY_FREEFORM,5.1    228     564     227    0.158    0.26300      0.00078      0.6318     0.0067     22.910     0.259       97          3 157           26     3 265         5,,,5.1,228,564,227,0.158,,,,,,,,,,,,,
118990,118990.1,118990.1.pdf,LEGACY_FREEFORM,6.1    604    9431     189    9.214    0.14316      0.00226      0.2049     0.0021      4.045     0.081       53          1 202           11     2 266        27,,,6.1,604,9431,189,9.214,,,,,,,,,,,,,
118990,118990.1,118990.1.pdf,LEGACY_FREEFORM,7.1    176     105     117    0.244    0.21095      0.00088      0.5574     0.0060     16.213     0.194       98          2 856           25     2 913        I,,,7.1,176,105,117,0.244,,,,,,,,,,,,,
118990,118990.1,118990.1.pdf,LEGACY_FREEFORM,8.1    102     131      42    0.426    0.11148      0.00139      0.3188     0.0036      4.901     0.087       98          1784            17     1824         23,,,8.1,102,131,42,0.426,,,,,,,,,,,,,
118990,118990.1,118990.1.pdf,LEGACY_FREEFORM,9.1    210     166     116    0.755    0.21735      0.00107      0.4699     0.0050     14.081     0.173       84          2 483           22     2 961         8,,,9.1,210,166,116,0.755,,,,,,,,,,,,,
118990,118990.1,118990.1.pdf,LEGACY_FREEFORM,10.1    348     398      97    0.242    0.08493      0.00067      0.2285     0.0024      2.676     0.037      101          1327            12     1314         15,,,10.1,348,398,97,0.242,,,,,,,,,,,,,
118990,118990.1,118990.1.pdf,LEGACY_FREEFORM,11.1    435      60      95    0.202    0.08354      0.00062      0.2244     0.0023      2.584     0.035      102          1 305           12     1282         15,,,11.1,435,60,95,0.202,,,,,,,,,,,,,
118990,118990.1,118990.1.pdf,LEGACY_FREEFORM,12.1    446     703      87    1.613    0.08320      0.00120      0.1865     0.0019      2.139     0.040       87          1102            10     1274         28,,,12.1,446,703,87,1.613,,,,,,,,,,,,,
118990,118990.1,118990.1.pdf,LEGACY_FREEFORM,13.1    37 1    436      21    0.755    0.05019      0.00213      0.0456     0.0005      0.316     0.014      141            287            3       204        98,,,13.1,37,1,436,21,,,,,,,,,,,,,
118990,118990.1,118990.1.pdf,LEGACY_FREEFORM,14.1    595    2389      72   12.243    0.08589      0.00442      0.0688     0.0008      0.815     0.044       32            429            5     1336        100,,,14.1,595,2389,72,12.243,,,,,,,,,,,,,
118990,118990.1,118990.1.pdf,LEGACY_FREEFORM,15.1    216     125      94    0.227    0.13632      0.00082      0.3889     0.0041      7.310     0.093       97          2 118           19     2 181        10,,,15.1,216,125,94,0.227,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,1.1     365     172     238    0.450     0.22428     0.00104     0.12214     0.00158     0.5552     0.0061    17.169      0.215         95        3012       7,,,1.1,365,172,238,0.450,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,2.1     768     237     484    0.121     0.21876     0.00061     0.08178     0.00064     0.5612     0.0059    16.928      0.190         97        2972       5,,,2.1,768,237,484,0.121,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,3.1     739     248     450    0.233     0.20732     0.00069     0.08324     0.00087     0.5444     0.0058    15.561      0.178         97        2885       5,,,3.1,739,248,450,0.233,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,4.1     443     143     304    0.942     0.22463     0.00114     0.08608     0.00190     0.5902     0.0065    18.281      0.232         99        3014       8,,,4.1,443,143,304,0.942,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,5.1     894     465     590    0.101     0.22061     0.00060     0.12951     0.00072     0.5657     0.0059    17.208      0.192         97        2985       4,,,5.1,894,465,590,0.101,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,6.1     468     207     325    0.250     0.22660     0.00088     0.11180     0.00118     0.5988     0.0065    18.708      0.226        100        3028       6,,,6.1,468,207,325,0.250,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,7.1     389     170     273    0.138     0.22495     0.00056     0.11751     0.00065     0.6048     0.0142    18.759      0.448        101        3016       4,,,7.1,389,170,273,0.138,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,8.1     449     109     292    0.241     0.22378     0.00055     0.06587     0.00068     0.5820     0.0136    17.959      0.428         98        3008       4,,,8.1,449,109,292,0.241,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,9.1     734     661     481    0.410     0.20121     0.00042     0.24144     0.00077     0.5220     0.0122    14.480      0.343         95        2836       3,,,9.1,734,661,481,0.410,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,10.1     535     249     365    0.064     0.22441     0.00046     0.12286     0.00051     0.5875     0.0137    18.179      0.432         99        3013       3,,,10.1,535,249,365,0.064,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,11.1     957     837     689    0.041     0.21875     0.00033     0.22813     0.00046     0.5773     0.0135    17.413      0.411         99        2972       2,,,11.1,957,837,689,0.041,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,12.1     524     148     318    0.007     0.22094     0.00045     0.07726     0.00037     0.5433     0.0127    16.550      0.393         94        2988       3,,,12.1,524,148,318,0.007,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,13.1     744     249     481    0.024     0.22265     0.00038     0.08640     0.00033     0.5731     0.0134    17.592      0.416         97        3000       3,,,13.1,744,249,481,0.024,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,14.1    1113     484     507    0.912     0.17213     0.00047     0.10782     0.00093     0.4019     0.0094     9.539      0.227         84        2578       5,,,14.1,1113,484,507,0.912,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,15.1     374     155     253    0.195     0.22435     0.00058     0.11135     0.00074     0.5839     0.0137    18.061      0.432         98        3012       4,,,15.1,374,155,253,0.195,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,16.1     463     125     219    0.048     0.19144     0.00048     0.08276     0.00050     0.4322     0.0101    11.407      0.272         84        2755       4,,,16.1,463,125,219,0.048,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,17.1     774     294     509    0.240     0.21897     0.00040     0.09673     0.00052     0.5764     0.0135    17.401      0.412         99        2973       3,,,17.1,774,294,509,0.240,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,1.2     703     397     345    0.192     0.20007     0.00046     0.14350     0.00065     0.4219     0.0099    11.640      0.276         80        2827       4,,,1.2,703,397,345,0.192,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,18.1     468     197     310    0.099     0.22371     0.00049     0.11205     0.00057     0.5746     0.0134    17.724      0.421         97        3008       4,,,18.1,468,197,310,0.099,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,19.1     904     415     477    0.302     0.19015     0.00039     0.12627     0.00060     0.4610     0.0108    12.086      0.286         89        2743       3,,,19.1,904,415,477,0.302,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,6.2     508     214     342    0.092     0.22371     0.00049     0.10838     0.00053     0.5861     0.0137    18.080      0.430         99        3008       4,,,6.2,508,214,342,0.092,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,3.2    1355     552     657    0.182     0.17510     0.00028     0.08814     0.00038     0.4437     0.0104    10.711      0.253         91        2607       3,,,3.2,1355,552,657,0.182,,,,,,,,,,,,,
142832,142832.1,142832.1.pdf,LEGACY_FREEFORM,13.2     317     111     203    0.092     0.22156     0.00062     0.09084     0.00067     0.5639     0.0132    17.227      0.413         96        2992       5,,,13.2,317,111,203,0.092,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,1.1     528     481     219    0.118     0.12165     0.00055    0.25458      0.00090     0.3483     0.0076     5.841      0.133        97       1981       8,,,1.1,528,481,219,0.118,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,2.1     477     135     171    0.094     0.12204     0.00058    0.08089      0.00063     0.3462     0.0076     5.826      0.133        96       1986       9,,,2.1,477,135,171,0.094,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,3.1    1112    1705     513    0.049     0.12280     0.00039    0.44127      0.00081     0.3416     0.0074     5.785      0.129        95       1997       6,,,3.1,1112,1705,513,0.049,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,4.1    1788    3298     881    0.036     0.12329     0.00029    0.52486      0.00065     0.3463     0.0075     5.886      0.130        96       2004       4,,,4.1,1788,3298,881,0.036,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,5.1     923    1112     429    0.069     0.12140     0.00037    0.34245      0.00068     0.3676     0.0069     6.154      0.120       102       1977       5,,,5.1,923,1112,429,0.069,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,6.1     242     181     103    0.260     0.12110     0.00084    0.21539      0.00136     0.3679     0.0070     6.143      0.130       102       1972      12,,,6.1,242,181,103,0.260,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,7.1     144      76      57    0.225     0.12125     0.00111    0.15511      0.00183     0.3582     0.0069     5.989      0.133       100       1975      16,,,7.1,144,76,57,0.225,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,8.1     115      85      48    0.336     0.12125     0.00131    0.20870      0.00239     0.3641     0.0070     6.088      0.142       101       1975      19,,,8.1,115,85,48,0.336,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,9.1     587     203     222    0.058     0.12315     0.00045    0.09414      0.00047     0.3606     0.0068     6.123      0.120        99       2002       6,,,9.1,587,203,222,0.058,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,10.1     364     368     158    0.181     0.12194     0.00063    0.28843      0.00111     0.3551     0.0067     5.970      0.121        99       1985       9,,,10.1,364,368,158,0.181,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,11.1     453     501     204    0.083     0.12249     0.00052    0.31665      0.00092     0.3630     0.0069     6.130      0.122       100       1993       8,,,11.1,453,501,204,0.083,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,12.1     651     813     298    0.057     0.12263     0.00042    0.35761      0.00078     0.3579     0.0068     6.051      0.119        99       1995       6,,,12.1,651,813,298,0.057,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,13.1     389     173     146    0.159     0.12200     0.00064    0.11842      0.00086     0.3491     0.0066     5.872      0.119        97       1986       9,,,13.1,389,173,146,0.159,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,14.1    1924    4396    1055    0.032     0.12171     0.00025    0.64799      0.00064     0.3589     0.0068     6.023      0.116       100       1981       4,,,14.1,1924,4396,1055,0.032,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,15.1     306     335     137    0.148     0.12188     0.00068    0.31177      0.00123     0.3626     0.0069     6.094      0.124       101       1984      10,,,15.1,306,335,137,0.148,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,16.1     266     217     113    0.126     0.12228     0.00073    0.23005      0.00115     0.3616     0.0069     6.096      0.126       100       1990      11,,,16.1,266,217,113,0.126,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,17.1     634     909     299    0.111     0.12202     0.00046    0.41404      0.00092     0.3544     0.0067     5.963      0.117        98       1986       7,,,17.1,634,909,299,0.111,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,18.1     631     881     310    0.043     0.12159     0.00045    0.39364      0.00087     0.3756     0.0071     6.297      0.124       104       1980       7,,,18.1,631,881,310,0.043,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,19.1     895    1250     433    0.024     0.12238     0.00037    0.40437      0.00072     0.3677     0.0069     6.205      0.121       101       1991       5,,,19.1,895,1250,433,0.024,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,20.1    1026     440     402    0.092     0.12309     0.00037    0.12573      0.00045     0.3633     0.0068     6.165      0.120       100       2002       5,,,20.1,1026,440,402,0.092,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,21.1     738    1043     349    0.050     0.12275     0.00042    0.40113      0.00081     0.3595     0.0068     6.084      0.119        99       1997       6,,,21.1,738,1043,349,0.050,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,22.1     658     915     309    0.112     0.12197     0.00045    0.40035      0.00090     0.3570     0.0067     6.003      0.118        99       1985       7,,,22.1,658,915,309,0.112,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,23.1     707     901     341    0.038     0.12220     0.00043    0.37027      0.00080     0.3748     0.0071     6.314      0.124       103       1989       6,,,23.1,707,901,341,0.038,,,,,,,,,,,,,
142933,142933.1,142933.1.pdf,LEGACY_FREEFORM,24.1    1252    2012     612    0.045     0.12277     0.00031    0.45961      0.00066     0.3579     0.0067     6.057      0.117        99       1997       5,,,24.1,1252,2012,612,0.045,,,,,,,,,,,,,
